Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2019-10-02,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-02,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-02,Trap Bar Shrugs,Back,40.0,8,,,,"Mtor"
2019-10-02,Neutral Grip Lat Pulldown,Back,55.0,15,,,,""
2019-10-02,Neutral Grip Lat Pulldown,Back,55.0,18,,,,""
2019-10-02,Neutral Grip Lat Pulldown,Back,60.0,6,,,,""
2019-10-02,Rear Delt Machine Fly,Shoulders,45.0,12,,,,""
2019-10-02,Rear Delt Machine Fly,Shoulders,45.0,12,,,,""
2019-10-02,Rear Delt Machine Fly,Shoulders,50.0,8,,,,"110-8,77-9,44-11"
2019-10-02,Reverse Barbell Curl,Biceps,10.0,18,,,,""
2019-10-02,Reverse Barbell Curl,Biceps,15.0,9,,,,""
2019-10-02,Reverse Barbell Curl,Biceps,15.0,8,,,,""
2019-10-02,EZ-Bar Curl,Biceps,15.0,7,,,,""
2019-10-02,EZ-Bar Curl,Biceps,15.0,8,,,,""
2019-10-02,EZ-Bar Curl,Biceps,15.0,15,,,,"7,4,4"
2019-10-02,Treadmill,Cardio,,,2.98,km,0:27:00,""
2019-10-04,Barbell Front Squat,Legs,40.0,13,,,,""
2019-10-04,Barbell Front Squat,Legs,45.0,10,,,,""
2019-10-04,Barbell Front Squat,Legs,45.0,24,,,,"9,5,5,5"
2019-10-04,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-04,Seated Machine Fly,Chest,55.0,10,,,,""
2019-10-04,Seated Machine Fly,Chest,55.0,6,,,,""
2019-10-04,One-Arm Standing Dumbbell Press,Shoulders,15.0,13,,,,""
2019-10-04,One-Arm Standing Dumbbell Press,Shoulders,15.0,14,,,,""
2019-10-04,One-Arm Standing Dumbbell Press,Shoulders,17.5,19,,,,"9,6,4"
2019-10-04,Lateral Machine Raise,Shoulders,20.0,15,,,,""
2019-10-04,Lateral Machine Raise,Shoulders,20.0,15,,,,""
2019-10-04,Lateral Machine Raise,Shoulders,20.0,17,,,,"20-17,15-10,10-15,17 very tired"
2019-10-04,Lying Triceps Extension,Triceps,30.0,14,,,,""
2019-10-04,Lying Triceps Extension,Triceps,30.0,12,,,,""
2019-10-04,Lying Triceps Extension,Triceps,30.0,5,,,,""
2019-10-04,Empty Vaccum Hold,Abs,,,,,0:00:20,""
2019-10-04,Empty Vaccum Hold,Abs,,,,,0:00:27,""
2019-10-04,Empty Vaccum Hold,Abs,,,,,0:00:20,""
2019-10-04,Treadmill,Cardio,,,1.11,km,0:10:00,""
2019-10-04,Glute Bridge,Legs,0.0,20,,,,"Unilateral range"
2019-10-04,Seated Machine Fly,Chest,55.0,10,,,,"Rest pause :5,2,3"
2019-10-04,Glute Bridge,Legs,0.0,20,,,,""
2019-10-05,Seated Calf Raise Machine,Calfs,25.0,23,,,,""
2019-10-05,Seated Calf Raise Machine,Calfs,25.0,16,,,,""
2019-10-05,Seated Calf Raise Machine,Calfs,25.0,44,,,,"A2:20,12,12"
2019-10-05,Seated Leg Curl Machine,Hamstring,25.0,17,,,,""
2019-10-05,Seated Leg Curl Machine,Hamstring,30.0,11,,,,""
2019-10-05,Seated Leg Curl Machine,Hamstring,30.0,11,,,,"66-11,55-10,44-12"
2019-10-05,Bent Over Dumbbell Row,Back,30.0,10,,,,""
2019-10-05,Bent Over Dumbbell Row,Back,30.0,11,,,,""
2019-10-05,Bent Over Dumbbell Row,Back,30.0,21,,,,"9,6,6"
2019-10-05,Dorian Row,Back,40.0,10,,,,""
2019-10-05,Dorian Row,Back,40.0,10,,,,""
2019-10-05,Dorian Row,Back,40.0,22,,,,"10,6,6"
2019-10-05,Barbell Shrug,Back,15.0,12,,,,""
2019-10-05,Barbell Shrug,Back,15.0,12,,,,""
2019-10-05,Barbell Shrug,Back,15.0,12,,,,"15-12,10-12,5-12"
2019-10-05,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2019-10-05,Reverse Barbell Curl,Biceps,15.0,9,,,,""
2019-10-05,Reverse Barbell Curl,Biceps,15.0,8,,,,""
2019-10-05,Machine Preacher Curl,Biceps,10.0,11,,,,""
2019-10-05,Machine Preacher Curl,Biceps,10.0,8,,,,""
2019-10-05,Machine Preacher Curl,Biceps,10.0,7,,,,""
2019-10-05,Machine Preacher Curl,Biceps,10.0,4,,,,""
2019-10-06,Leg Extension Machine,Legs,20.0,15,,,,""
2019-10-06,Leg Extension Machine,Legs,25.0,15,,,,""
2019-10-06,Leg Extension Machine,Legs,30.0,11,,,,"11,10,11"
2019-10-06,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-06,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-06,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-06,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-06,Seated Machine Fly,Chest,55.0,10,,,,""
2019-10-06,Seated Machine Fly,Chest,55.0,10,,,,""
2019-10-06,Seated Machine Fly,Chest,55.0,7,,,,""
2019-10-06,Seated Machine Fly,Chest,50.0,6,,,,"Mtor"
2019-10-06,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2019-10-06,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2019-10-06,Seated Dumbbell Press,Shoulders,20.0,6,,,,""
2019-10-06,Tricep Dip Machine,Triceps,15.0,21,,,,""
2019-10-06,Tricep Dip Machine,Triceps,15.0,15,,,,""
2019-10-06,Tricep Dip Machine,Triceps,15.0,38,,,,""
2019-10-06,Glute Bridge,Legs,30.0,10,,,,""
2019-10-06,Glute Bridge,Legs,30.0,8,,,,""
2019-10-06,Glute Bridge,Legs,30.0,6,,,,""
2019-10-06,Glute Bridge,Legs,30.0,8,,,,""
2019-10-06,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-06,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-06,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-06,Treadmill,Cardio,,,1.52,km,0:14:00,""
2019-10-07,Leg Press Calf,Calfs,40.0,18,,,,""
2019-10-07,Leg Press Calf,Calfs,40.0,18,,,,""
2019-10-07,Leg Press Calf,Calfs,40.0,18,,,,"40-18,20-14,10-11"
2019-10-07,Trap Bar Deadlift,Back,80.0,13,,,,""
2019-10-07,Trap Bar Deadlift,Back,80.0,13,,,,""
2019-10-07,Trap Bar Deadlift,Back,100.0,10,,,,""
2019-10-07,Trap Bar Deadlift,Back,100.0,6,,,,""
2019-10-07,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-07,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-07,Trap Bar Shrugs,Back,40.0,24,,,,"12,6,6,"
2019-10-07,Supinated Lat Pulldown,Back,60.0,12,,,,""
2019-10-07,Supinated Lat Pulldown,Back,60.0,12,,,,""
2019-10-07,Supinated Lat Pulldown,Back,60.0,9,,,,"60-9,55-6,50-3"
2019-10-07,Seated Cable Row,Back,50.0,11,,,,""
2019-10-07,Seated Cable Row,Back,50.0,10,,,,""
2019-10-07,Seated Cable Row,Back,50.0,8,,,,""
2019-10-07,Cable Wide Grip Neutral Curl,Biceps,20.0,12,,,,""
2019-10-07,Cable Wide Grip Neutral Curl,Biceps,20.0,12,,,,""
2019-10-07,Cable Wide Grip Neutral Curl,Biceps,25.0,13,,,,""
2019-10-07,Dumbbell Hammer Curl,Biceps,12.5,10,,,,""
2019-10-07,Dumbbell Hammer Curl,Biceps,12.5,12,,,,""
2019-10-07,Dumbbell Hammer Curl,Biceps,12.5,15,,,,"12.5-15,10-10,7.5-12"
2019-10-07,Farmer Walk,Conditioning Work,80.0,4,,,,""
2019-10-07,Farmer Walk,Conditioning Work,100.0,2,,,,""
2019-10-07,Farmer Walk,Conditioning Work,100.0,2,,,,""
2019-10-09,Leg Press,Legs,80.0,16,,,,""
2019-10-09,Leg Press,Legs,80.0,12,,,,""
2019-10-09,Leg Press,Legs,80.0,10,,,,""
2019-10-09,Leg Press,Legs,80.0,8,,,,""
2019-10-09,Hack Squat Machine,Legs,20.0,12,,,,""
2019-10-09,Hack Squat Machine,Legs,30.0,11,,,,""
2019-10-09,Hack Squat Machine,Legs,40.0,7,,,,""
2019-10-09,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-09,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-09,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-09,Seated Machine Fly,Chest,55.0,9,,,,"Drop set:55-9,40-6,30-3"
2019-10-09,Front Dumbbell Raise,Shoulders,5.0,20,,,,""
2019-10-09,Front Dumbbell Raise,Shoulders,10.0,12,,,,""
2019-10-09,Front Dumbbell Raise,Shoulders,10.0,6,,,,""
2019-10-09,Straight-Arm Cable Pushdown,Triceps,45.0,15,,,,""
2019-10-09,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2019-10-09,Straight-Arm Cable Pushdown,Triceps,45.0,9,,,,"45-9,35-7,25-8"
2019-10-09,Romain Chair,Abs,,11,,,,""
2019-10-09,Romain Chair,Abs,,11,,,,""
2019-10-09,Romain Chair,Abs,,11,,,,""
2019-10-09,Romain Chair,Abs,,12,,,,""
2019-10-09,Glute Bridge,Legs,30.0,6,,,,""
2019-10-09,Glute Bridge,Legs,30.0,7,,,,""
2019-10-09,Glute Bridge,Legs,30.0,7,,,,""
2019-10-10,Seated Calf Raise Machine,Calfs,25.0,22,,,,""
2019-10-10,Seated Calf Raise Machine,Calfs,30.0,15,,,,""
2019-10-10,Seated Calf Raise Machine,Calfs,30.0,10,,,,"A1: mtor,and strech"
2019-10-10,Trap Bar Romain Deadlift,Hamstring,40.0,12,,,,""
2019-10-10,Trap Bar Romain Deadlift,Hamstring,40.0,16,,,,""
2019-10-10,Trap Bar Romain Deadlift,Hamstring,60.0,26,,,,"11,6,9"
2019-10-10,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-10,Trap Bar Shrugs,Back,40.0,13,,,,""
2019-10-10,Trap Bar Shrugs,Back,40.0,9,,,,"Mtor"
2019-10-10,Neutral Grip Lat Pulldown,Back,60.0,12,,,,""
2019-10-10,Neutral Grip Lat Pulldown,Back,60.0,13,,,,""
2019-10-10,Neutral Grip Lat Pulldown,Back,60.0,7,,,,""
2019-10-10,Rear Delt Machine Fly,Shoulders,45.0,13,,,,""
2019-10-10,Rear Delt Machine Fly,Shoulders,45.0,13,,,,""
2019-10-10,Rear Delt Machine Fly,Shoulders,50.0,8,,,,"110-8,77-9,44-11"
2019-10-10,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2019-10-10,Reverse Barbell Curl,Biceps,15.0,10,,,,""
2019-10-10,Reverse Barbell Curl,Biceps,15.0,8,,,,""
2019-10-10,EZ-Bar Curl,Biceps,15.0,8,,,,""
2019-10-10,EZ-Bar Curl,Biceps,15.0,8,,,,""
2019-10-10,EZ-Bar Curl,Biceps,15.0,17,,,,"8,4,5"
2019-10-10,Treadmill,Cardio,,,1.15,km,0:10:00,""
2019-10-10,Neutral Grip Lat Pulldown,Back,60.0,5,,,,""
2019-10-11,Barbell Front Squat,Legs,40.0,13,,,,""
2019-10-11,Barbell Front Squat,Legs,45.0,8,,,,""
2019-10-11,Barbell Front Squat,Legs,45.0,26,,,,"9,5,6,6"
2019-10-11,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-11,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-11,Seated Machine Fly,Chest,55.0,9,,,,""
2019-10-11,One-Arm Standing Dumbbell Press,Shoulders,15.0,13,,,,""
2019-10-11,One-Arm Standing Dumbbell Press,Shoulders,15.0,14,,,,""
2019-10-11,One-Arm Standing Dumbbell Press,Shoulders,17.5,20,,,,""
2019-10-11,Seated Machine Fly,Chest,55.0,11,,,,"Rest pause :6,4,2"
2019-10-14,Treadmill,Cardio,,,4.06,km,0:40:00,""
2019-10-14,Treadmill,Cardio,,,1.11,km,0:10:00,""
2019-10-15,Seated Calf Raise Machine,Calfs,25.0,22,,,,""
2019-10-15,Seated Calf Raise Machine,Calfs,30.0,18,,,,""
2019-10-15,Seated Calf Raise Machine,Calfs,30.0,34,,,,"15,10,9"
2019-10-15,Seated Leg Curl Machine,Hamstring,25.0,17,,,,"Bilateral"
2019-10-15,Seated Leg Curl Machine,Hamstring,30.0,12,,,,"Bilateral"
2019-10-15,Seated Leg Curl Machine,Hamstring,30.0,11,,,,"30-11,25-10,20-12"
2019-10-15,Bent Over Dumbbell Row,Back,35.0,7,,,,""
2019-10-15,Bent Over Dumbbell Row,Back,30.0,11,,,,""
2019-10-15,Bent Over Dumbbell Row,Back,30.0,22,,,,"10,6,6"
2019-10-15,Dorian Row,Back,40.0,10,,,,""
2019-10-15,Dorian Row,Back,40.0,8,,,,""
2019-10-15,Dorian Row,Back,40.0,20,,,,"9,6,5"
2019-10-15,Barbell Shrug,Back,15.0,12,,,,""
2019-10-15,Barbell Shrug,Back,15.0,12,,,,""
2019-10-15,Barbell Shrug,Back,15.0,32,,,,"12,10,10"
2019-10-15,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2019-10-15,Reverse Barbell Curl,Biceps,15.0,10,,,,""
2019-10-15,Reverse Barbell Curl,Biceps,15.0,8,,,,""
2019-10-15,Machine Preacher Curl,Biceps,10.0,14,,,,""
2019-10-15,Machine Preacher Curl,Biceps,10.0,10,,,,""
2019-10-15,Machine Preacher Curl,Biceps,10.0,8,,,,""
2019-10-15,Machine Preacher Curl,Biceps,10.0,6,,,,""
2019-10-16,Leg Extension Machine,Legs,20.0,13,,,,""
2019-10-16,Leg Extension Machine,Legs,25.0,16,,,,""
2019-10-16,Leg Extension Machine,Legs,30.0,12,,,,"12,8,6 bad from previous one"
2019-10-16,Decline Dumbbell Bench Press,Chest,25.0,7,,,,""
2019-10-16,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-16,Decline Dumbbell Bench Press,Chest,25.0,8,,,,""
2019-10-16,Decline Dumbbell Bench Press,Chest,25.0,5,,,,""
2019-10-16,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-16,Seated Machine Fly,Chest,55.0,8,,,,""
2019-10-16,Seated Machine Fly,Chest,55.0,8,,,,""
2019-10-16,Seated Machine Fly,Chest,55.0,5,,,,"Mtor"
2019-10-16,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2019-10-16,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2019-10-16,Seated Dumbbell Press,Shoulders,20.0,7,,,,""
2019-10-16,Tricep Dip Machine,Triceps,15.0,12,,,,""
2019-10-16,Tricep Dip Machine,Triceps,15.0,13,,,,""
2019-10-16,Tricep Dip Machine,Triceps,15.0,37,,,,"12,12,13"
2019-10-16,Glute Bridge,Legs,30.0,6,,,,""
2019-10-16,Glute Bridge,Legs,30.0,7,,,,""
2019-10-16,Glute Bridge,Legs,30.0,8,,,,""
2019-10-16,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-16,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-16,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-16,Treadmill,Cardio,,,0.58,km,0:06:00,""
2019-10-17,Leg Press Calf,Calfs,40.0,18,,,,""
2019-10-17,Leg Press Calf,Calfs,40.0,18,,,,""
2019-10-17,Leg Press Calf,Calfs,40.0,19,,,,"40-19,20-15,10-15"
2019-10-17,Trap Bar Deadlift,Back,80.0,10,,,,""
2019-10-17,Trap Bar Deadlift,Back,100.0,10,,,,""
2019-10-17,Trap Bar Deadlift,Back,120.0,8,,,,""
2019-10-17,Trap Bar Deadlift,Back,100.0,6,,,,""
2019-10-17,Farmer Walk,Conditioning Work,80.0,4,,,,""
2019-10-17,Farmer Walk,Conditioning Work,80.0,3,,,,""
2019-10-17,Farmer Walk,Conditioning Work,80.0,3,,,,""
2019-10-17,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-17,Trap Bar Shrugs,Back,40.0,13,,,,""
2019-10-17,Trap Bar Shrugs,Back,40.0,26,,,,"12,7,7"
2019-10-17,Supinated Lat Pulldown,Back,60.0,14,,,,""
2019-10-17,Supinated Lat Pulldown,Back,60.0,12,,,,""
2019-10-17,Supinated Lat Pulldown,Back,60.0,9,,,,"60-9,55-6,50-4"
2019-10-17,Seated Cable Row,Back,50.0,11,,,,""
2019-10-17,Seated Cable Row,Back,50.0,10,,,,""
2019-10-17,Seated Cable Row,Back,50.0,8,,,,""
2019-10-17,Cable Wide Grip Neutral Curl,Biceps,25.0,12,,,,""
2019-10-17,Cable Wide Grip Neutral Curl,Biceps,25.0,10,,,,""
2019-10-17,Cable Wide Grip Neutral Curl,Biceps,25.0,10,,,,""
2019-10-17,Dumbbell Hammer Curl,Biceps,12.5,15,,,,""
2019-10-17,Dumbbell Hammer Curl,Biceps,12.5,12,,,,""
2019-10-17,Dumbbell Hammer Curl,Biceps,12.5,15,,,,""
2019-10-18,Leg Press,Legs,100.0,13,,,,""
2019-10-18,Leg Press,Legs,80.0,14,,,,""
2019-10-18,Leg Press,Legs,80.0,11,,,,""
2019-10-18,Leg Press,Legs,80.0,10,,,,""
2019-10-18,Hack Squat Machine,Legs,20.0,12,,,,""
2019-10-18,Hack Squat Machine,Legs,30.0,10,,,,""
2019-10-18,Hack Squat Machine,Legs,30.0,8,,,,"Mtor"
2019-10-18,Hack Squat Machine,Legs,30.0,7,,,,""
2019-10-18,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-18,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-18,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-18,Seated Machine Fly,Chest,55.0,9,,,,"Drop set:55-9,40-6,30-4"
2019-10-18,Front Dumbbell Raise,Shoulders,7.5,12,,,,""
2019-10-18,Front Dumbbell Raise,Shoulders,7.5,18,,,,""
2019-10-18,Front Dumbbell Raise,Shoulders,7.5,9,,,,""
2019-10-18,Straight-Arm Cable Pushdown,Triceps,45.0,15,,,,""
2019-10-18,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2019-10-18,Straight-Arm Cable Pushdown,Triceps,45.0,9,,,,"45-9,35-10,25-12"
2019-10-18,Glute Bridge,Legs,30.0,7,,,,""
2019-10-18,Glute Bridge,Legs,30.0,7,,,,""
2019-10-18,Glute Bridge,Legs,30.0,8,,,,""
2019-10-18,Romain Chair,Abs,,11,,,,""
2019-10-18,Romain Chair,Abs,,11,,,,""
2019-10-18,Romain Chair,Abs,,11,,,,""
2019-10-18,Romain Chair,Abs,,13,,,,""
2019-10-19,Seated Calf Raise Machine,Calfs,30.0,18,,,,""
2019-10-19,Seated Calf Raise Machine,Calfs,30.0,18,,,,""
2019-10-19,Seated Calf Raise Machine,Calfs,30.0,12,,,,"Mtor"
2019-10-19,Trap Bar Romain Deadlift,Hamstring,50.0,12,,,,""
2019-10-19,Trap Bar Romain Deadlift,Hamstring,50.0,12,,,,""
2019-10-19,Trap Bar Romain Deadlift,Hamstring,50.0,31,,,,"12,4,7,8"
2019-10-19,Trap Bar Shrugs,Back,40.0,13,,,,""
2019-10-19,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-19,Trap Bar Shrugs,Back,40.0,10,,,,"Mtor"
2019-10-19,Neutral Grip Lat Pulldown,Back,60.0,12,,,,""
2019-10-19,Neutral Grip Lat Pulldown,Back,55.0,14,,,,""
2019-10-19,Neutral Grip Lat Pulldown,Back,55.0,8,,,,""
2019-10-19,Neutral Grip Lat Pulldown,Back,60.0,5,,,,""
2019-10-19,Rear Delt Machine Fly,Shoulders,45.0,13,,,,""
2019-10-19,Rear Delt Machine Fly,Shoulders,45.0,10,,,,""
2019-10-19,Rear Delt Machine Fly,Shoulders,45.0,9,,,,"45-9,35-9,20-11"
2019-10-19,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2019-10-19,Reverse Barbell Curl,Biceps,15.0,10,,,,""
2019-10-19,Reverse Barbell Curl,Biceps,15.0,9,,,,""
2019-10-19,EZ-Bar Curl,Biceps,15.0,8,,,,""
2019-10-19,EZ-Bar Curl,Biceps,15.0,8,,,,""
2019-10-19,EZ-Bar Curl,Biceps,15.0,18,,,,"7,4,4,3"
2019-10-19,Rear Delt Machine Fly,Shoulders,45.0,6,,,,""
2019-10-20,Barbell Front Squat,Legs,45.0,10,,,,""
2019-10-20,Barbell Front Squat,Legs,45.0,8,,,,""
2019-10-20,Barbell Front Squat,Legs,45.0,28,,,,"7,5,5,6,5"
2019-10-20,Seated Machine Fly,Chest,55.0,13,,,,""
2019-10-20,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-20,Seated Machine Fly,Chest,55.0,9,,,,""
2019-10-20,Seated Machine Fly,Chest,55.0,13,,,,"Rest pause :7,4,2"
2019-10-20,One-Arm Standing Dumbbell Press,Shoulders,15.0,13,,,,""
2019-10-20,One-Arm Standing Dumbbell Press,Shoulders,15.0,14,,,,""
2019-10-20,One-Arm Standing Dumbbell Press,Shoulders,17.5,21,,,,"9,5,4,2"
2019-10-20,Lateral Machine Raise,Shoulders,20.0,15,,,,""
2019-10-20,Lateral Machine Raise,Shoulders,20.0,15,,,,""
2019-10-20,Lateral Machine Raise,Shoulders,20.0,17,,,,"20-17,15-1210-12,12"
2019-10-20,Lying Triceps Extension,Triceps,30.0,14,,,,""
2019-10-20,Lying Triceps Extension,Triceps,35.0,11,,,,""
2019-10-20,Lying Triceps Extension,Triceps,30.0,6,,,,""
2019-10-20,Glute Bridge,Legs,30.0,7,,,,""
2019-10-20,Glute Bridge,Legs,30.0,7,,,,""
2019-10-20,Glute Bridge,Legs,30.0,8,,,,""
2019-10-20,Empty Vaccum Hold,Abs,,,,,0:00:25,""
2019-10-20,Empty Vaccum Hold,Abs,,,,,0:00:27,""
2019-10-20,Empty Vaccum Hold,Abs,,,,,0:00:27,""
2019-10-22,Treadmill,Cardio,,,4.29,km,0:40:00,""
2019-10-23,Treadmill,Cardio,,,4.89,km,0:45:00,""
2019-10-24,Seated Calf Raise Machine,Calfs,30.0,19,,,,""
2019-10-24,Seated Calf Raise Machine,Calfs,30.0,19,,,,""
2019-10-24,Seated Calf Raise Machine,Calfs,30.0,35,,,,"15,10,10"
2019-10-24,Seated Leg Curl Machine,Hamstring,25.0,17,,,,""
2019-10-24,Seated Leg Curl Machine,Hamstring,30.0,11,,,,""
2019-10-24,Seated Leg Curl Machine,Hamstring,30.0,11,,,,"30-11,25-12,20-12"
2019-10-24,Bent Over Dumbbell Row,Back,35.0,7,,,,""
2019-10-24,Bent Over Dumbbell Row,Back,30.0,12,,,,""
2019-10-24,Bent Over Dumbbell Row,Back,30.0,23,,,,"9,6,8"
2019-10-24,Dorian Row,Back,20.0,12,,,,"Mid traps"
2019-10-24,Dorian Row,Back,20.0,10,,,,""
2019-10-24,Barbell Shrug,Back,15.0,12,,,,""
2019-10-24,Barbell Shrug,Back,15.0,12,,,,""
2019-10-24,Barbell Shrug,Back,15.0,11,,,,"15-12,10-10,5-9"
2019-10-24,Reverse Barbell Curl,Biceps,15.0,10,,,,""
2019-10-24,Reverse Barbell Curl,Biceps,15.0,5,,,,""
2019-10-24,Machine Preacher Curl,Biceps,10.0,14,,,,""
2019-10-24,Machine Preacher Curl,Biceps,10.0,10,,,,""
2019-10-24,Machine Preacher Curl,Biceps,10.0,8,,,,""
2019-10-24,Machine Preacher Curl,Biceps,10.0,6,,,,""
2019-10-25,Leg Extension Machine,Legs,25.0,12,,,,""
2019-10-25,Leg Extension Machine,Legs,25.0,16,,,,""
2019-10-25,Leg Extension Machine,Legs,30.0,12,,,,"12,10,7 bad from previous one"
2019-10-25,Decline Dumbbell Bench Press,Chest,20.0,7,,,,""
2019-10-25,Decline Dumbbell Bench Press,Chest,25.0,6,,,,""
2019-10-25,Decline Dumbbell Bench Press,Chest,25.0,7,,,,""
2019-10-25,Seated Machine Fly,Chest,55.0,13,,,,""
2019-10-25,Seated Machine Fly,Chest,60.0,11,,,,""
2019-10-25,Seated Machine Fly,Chest,60.0,6,,,,"Not so good"
2019-10-25,Seated Machine Fly,Chest,60.0,6,,,,"Mtor"
2019-10-25,Seated Dumbbell Press,Shoulders,20.0,9,,,,"Changed the orientation litlle bit"
2019-10-25,Seated Dumbbell Press,Shoulders,20.0,7,,,,""
2019-10-25,Seated Dumbbell Press,Shoulders,20.0,6,,,,""
2019-10-25,Rope Push Down,Triceps,15.0,12,,,,""
2019-10-25,Rope Push Down,Triceps,15.0,12,,,,""
2019-10-25,Rope Push Down,Triceps,15.0,23,,,,"12,6,5"
2019-10-25,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-25,Prawler Push,Conditioning Work,90.0,2,,,,""
2019-10-25,Prawler Push,Conditioning Work,90.0,1,,,,""
2019-10-25,Glute Bridge,Legs,30.0,7,,,,""
2019-10-25,Glute Bridge,Legs,30.0,7,,,,""
2019-10-25,Glute Bridge,Legs,30.0,8,,,,""
2019-10-25,Prawler Push,Conditioning Work,70.0,1,,,,""
2019-10-25,Prawler Push,Conditioning Work,50.0,2,,,,""
2019-10-26,Trap Bar Deadlift,Back,80.0,10,,,,""
2019-10-26,Trap Bar Deadlift,Back,100.0,9,,,,""
2019-10-26,Trap Bar Deadlift,Back,120.0,8,,,,""
2019-10-26,Trap Bar Deadlift,Back,140.0,6,,,,""
2019-10-26,Leg Press Calf,Calfs,20.0,20,,,,""
2019-10-26,Leg Press Calf,Calfs,20.0,20,,,,""
2019-10-26,Leg Press Calf,Calfs,40.0,18,,,,""
2019-10-26,Leg Press Calf,Calfs,40.0,17,,,,"40-17,20-15,10-15"
2019-10-26,Farmer Walk,Conditioning Work,80.0,4,,,,""
2019-10-26,Farmer Walk,Conditioning Work,80.0,3,,,,""
2019-10-26,Farmer Walk,Conditioning Work,80.0,3,,,,""
2019-10-26,Trap Bar Shrugs,Back,40.0,12,,,,""
2019-10-26,Trap Bar Shrugs,Back,40.0,10,,,,""
2019-10-26,Trap Bar Shrugs,Back,40.0,29,,,,"10,10,9"
2019-10-26,Supinated Lat Pulldown,Back,60.0,14,,,,""
2019-10-26,Supinated Lat Pulldown,Back,60.0,11,,,,""
2019-10-26,Supinated Lat Pulldown,Back,60.0,10,,,,"60-10,55-5,50-7"
2019-10-26,Seated Cable Row,Back,50.0,11,,,,""
2019-10-26,Seated Cable Row,Back,50.0,10,,,,""
2019-10-26,Seated Cable Row,Back,50.0,8,,,,""
2019-10-26,Cable Wide Grip Neutral Curl,Biceps,25.0,13,,,,""
2019-10-26,Cable Wide Grip Neutral Curl,Biceps,25.0,11,,,,""
2019-10-26,Cable Wide Grip Neutral Curl,Biceps,25.0,11,,,,""
2019-10-26,Dumbbell Hammer Curl,Biceps,12.5,15,,,,""
2019-10-26,Dumbbell Hammer Curl,Biceps,12.5,15,,,,""
2019-10-26,Dumbbell Hammer Curl,Biceps,12.5,15,,,,"12.5-15,10-13,7.5-12"
2019-10-26,Hack Squat Machine,Legs,20.0,12,,,,""
2019-10-26,Hack Squat Machine,Legs,30.0,11,,,,""
2019-10-26,Hack Squat Machine,Legs,40.0,9,,,,"Litlle rest after 6 the rep awesome contraction"
2019-10-26,Leg Press,Legs,100.0,10,,,,""
2019-10-26,Leg Press,Legs,80.0,14,,,,""
2019-10-26,Leg Press,Legs,80.0,14,,,,""
2019-10-26,Leg Press,Legs,80.0,11,,,,""
2019-10-26,Seated Machine Fly,Chest,55.0,12,,,,""
2019-10-26,Seated Machine Fly,Chest,55.0,11,,,,"Shoulder pain"
2019-10-26,Straight-Arm Cable Pushdown,Triceps,45.0,14,,,,""
2019-10-26,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2019-10-26,Straight-Arm Cable Pushdown,Triceps,45.0,10,,,,"45-10,35-10,25-12"
